country,region,year,timestamp,crop_type,temperature,rainfall,humidity,N,P,K,ph,crop_yield
Canada,British Columbia,2011,2011-01-01,Cotton,17.88,2305.73,80.01089273,117.0,46.0,19.0,6.8409568125,4.05
Australia,Queensland,2018,2018-01-01,Rice,1.08,1881.28,82.18935719499999,80.0,47.0,40.0,6.363803588,1.863
Nigeria,South East,2003,2003-01-01,Soybeans,15.87,488.57,80.473145665,,,,,2.088
France,Provence-Alpes-Cote d’Azur,1996,1996-01-01,Corn,9.96,2560.43,80.473145665,,,,,1.67
USA,Northeast,2007,2007-01-01,Soybeans,-2.29,1283.78,80.473145665,,,,,2.65
Russia,Central,2004,2004-01-01,Fruits,8.58,302.35,80.473145665,,,,,2.655
China,Central,2019,2019-01-01,Fruits,17.26,2888.33,80.473145665,,,,,1.737
Canada,Ontario,1995,1995-01-01,Corn,33.05,1478.23,80.473145665,,,,,1.95
France,Ile-de-France,2012,2012-01-01,Fruits,-1.27,828.19,80.473145665,,,,,1.548
USA,Northeast,2013,2013-01-01,Wheat,7.98,303.95,80.473145665,,,,,2.16
Russia,Siberian,2014,2014-01-01,Rice,20.54,2467.88,82.18935719499999,80.0,47.0,40.0,6.363803588,3.042
France,Grand Est,1999,1999-01-01,Vegetables,24.43,1482.99,80.473145665,,,,,2.57
Nigeria,North Central,2011,2011-01-01,Soybeans,-1.83,468.68,80.473145665,,,,,1.917
USA,West,1990,1990-01-01,Wheat,-1.28,1722.35,80.473145665,,,,,1.089
Canada,Ontario,2013,2013-01-01,Cotton,10.73,828.98,80.01089273,117.0,46.0,19.0,6.8409568125,3.6
Russia,Central,1991,1991-01-01,Wheat,17.01,2316.07,80.473145665,,,,,3.8
Brazil,South,2003,2003-01-01,Soybeans,25.1,1771.82,80.473145665,,,,,3.1
Canada,Quebec,1996,1996-01-01,Wheat,30.78,2582.7,80.473145665,,,,,2.322
Argentina,Pampas,1990,1990-01-01,Rice,31.24,2607.96,82.18935719499999,80.0,47.0,40.0,6.363803588,2.47
Australia,New South Wales,2010,2010-01-01,Sugarcane,7.91,2923.05,80.473145665,,,,,1.7009999999999998
Argentina,Patagonia,2017,2017-01-01,Wheat,16.51,1400.46,80.473145665,,,,,3.34
USA,Northeast,2018,2018-01-01,Rice,14.03,2323.3,82.18935719499999,80.0,47.0,40.0,6.363803588,4.28
France,Nouvelle-Aquitaine,2009,2009-01-01,Cotton,3.83,2129.52,80.01089273,117.0,46.0,19.0,6.8409568125,2.1
USA,South,2017,2017-01-01,Vegetables,28.46,1009.03,80.473145665,,,,,2.66
China,South,2022,2022-01-01,Coffee,0.52,335.25,57.648082825,103.0,29.0,30.0,6.798626238000001,2.178
USA,Northeast,2020,2020-01-01,Cotton,26.96,1679.2,80.01089273,117.0,46.0,19.0,6.8409568125,2.65
Australia,Victoria,2004,2004-01-01,Fruits,25.39,1061.47,80.473145665,,,,,2.9
Russia,Volga,2013,2013-01-01,Sugarcane,13.19,887.69,80.473145665,,,,,3.861
Canada,Quebec,1995,1995-01-01,Fruits,-1.6,1398.41,80.473145665,,,,,1.81
Brazil,Northeast,2022,2022-01-01,Cotton,32.49,1859.75,80.01089273,117.0,46.0,19.0,6.8409568125,2.8800000000000003
China,South,2023,2023-01-01,Sugarcane,30.62,1936.49,80.473145665,,,,,1.953
Australia,New South Wales,2011,2011-01-01,Fruits,23.2,1193.89,80.473145665,,,,,2.079
India,West Bengal,2021,2021-01-01,Coffee,26.92,1431.54,57.648082825,103.0,29.0,30.0,6.798626238000001,3.31
USA,South,2001,2001-01-01,Coffee,31.24,1843.01,57.648082825,103.0,29.0,30.0,6.798626238000001,2.77
Australia,New South Wales,2003,2003-01-01,Barley,8.31,1164.6,80.473145665,,,,,2.2230000000000003
Canada,Quebec,2012,2012-01-01,Coffee,13.43,2060.33,57.648082825,103.0,29.0,30.0,6.798626238000001,4.113
Nigeria,South East,2020,2020-01-01,Rice,23.64,1892.69,82.18935719499999,80.0,47.0,40.0,6.363803588,3.56
Argentina,Patagonia,2013,2013-01-01,Cotton,17.52,1711.78,80.01089273,117.0,46.0,19.0,6.8409568125,4.257000000000001
France,Provence-Alpes-Cote d’Azur,2002,2002-01-01,Soybeans,31.01,1832.38,80.473145665,,,,,1.953
USA,Midwest,1992,1992-01-01,Coffee,30.14,2148.81,57.648082825,103.0,29.0,30.0,6.798626238000001,1.242
India,Maharashtra,1999,1999-01-01,Soybeans,-2.18,2975.38,80.473145665,,,,,0.531
Nigeria,South East,2002,2002-01-01,Fruits,14.37,1895.18,80.473145665,,,,,1.88
France,Ile-de-France,2020,2020-01-01,Corn,26.06,2734.85,80.473145665,,,,,3.65
China,South,2009,2009-01-01,Vegetables,26.8,1371.85,80.473145665,,,,,2.799
USA,South,2005,2005-01-01,Cotton,15.41,2698.32,80.01089273,117.0,46.0,19.0,6.8409568125,2.871
USA,Northeast,1996,1996-01-01,Sugarcane,26.81,2580.47,80.473145665,,,,,3.06
Nigeria,North Central,2016,2016-01-01,Corn,31.9,1197.21,80.473145665,,,,,3.06
Argentina,Patagonia,1995,1995-01-01,Sugarcane,15.19,1340.14,80.473145665,,,,,2.151
Canada,British Columbia,2013,2013-01-01,Soybeans,20.82,2780.91,80.473145665,,,,,3.411
USA,Northeast,2008,2008-01-01,Rice,31.88,1881.55,82.18935719499999,80.0,47.0,40.0,6.363803588,1.57
India,Punjab,2002,2002-01-01,Sugarcane,26.76,2969.83,80.473145665,,,,,0.99
Argentina,Northwest,2002,2002-01-01,Cotton,15.31,1376.94,80.01089273,117.0,46.0,19.0,6.8409568125,3.13
Nigeria,South West,2003,2003-01-01,Soybeans,9.39,2800.15,80.473145665,,,,,1.93
Nigeria,North Central,2001,2001-01-01,Sugarcane,6.67,2737.4,80.473145665,,,,,2.16
Russia,Volga,1994,1994-01-01,Fruits,28.3,394.37,80.473145665,,,,,1.692
France,Provence-Alpes-Cote d’Azur,2013,2013-01-01,Fruits,25.84,929.03,80.473145665,,,,,3.3120000000000003
Australia,Western Australia,2015,2015-01-01,Corn,-0.37,2623.61,80.473145665,,,,,0.58
USA,Northeast,2019,2019-01-01,Rice,0.75,2034.74,82.18935719499999,80.0,47.0,40.0,6.363803588,1.0080000000000002
USA,Northeast,2005,2005-01-01,Sugarcane,26.95,2565.5,80.473145665,,,,,2.95
Russia,Volga,2007,2007-01-01,Cotton,25.55,2593.99,80.01089273,117.0,46.0,19.0,6.8409568125,1.233
USA,West,1997,1997-01-01,Fruits,-2.76,680.93,80.473145665,,,,,0.95
India,West Bengal,1996,1996-01-01,Rice,28.19,2934.88,82.18935719499999,80.0,47.0,40.0,6.363803588,2.64
France,Provence-Alpes-Cote d’Azur,2013,2013-01-01,Sugarcane,29.31,2772.38,80.473145665,,,,,0.88
Russia,Northwestern,1996,1996-01-01,Coffee,28.44,1901.48,57.648082825,103.0,29.0,30.0,6.798626238000001,1.989
Brazil,South,2001,2001-01-01,Corn,34.57,2574.63,80.473145665,,,,,3.132
Brazil,North,1994,1994-01-01,Fruits,29.77,2235.27,80.473145665,,,,,1.13
China,Central,1992,1992-01-01,Cotton,9.36,2394.18,80.01089273,117.0,46.0,19.0,6.8409568125,1.15
Russia,Volga,2009,2009-01-01,Vegetables,32.13,1082.04,80.473145665,,,,,1.89
Brazil,Northeast,2004,2004-01-01,Corn,27.61,2528.04,80.473145665,,,,,3.26
Argentina,Northwest,1998,1998-01-01,Vegetables,-4.77,2070.7,80.473145665,,,,,1.68
India,Tamil Nadu,2021,2021-01-01,Coffee,1.67,2571.04,57.648082825,103.0,29.0,30.0,6.798626238000001,0.78
India,West Bengal,2021,2021-01-01,Fruits,9.78,571.29,80.473145665,,,,,1.035
Brazil,Southeast,2011,2011-01-01,Fruits,0.52,2935.02,80.473145665,,,,,2.637
India,Punjab,2003,2003-01-01,Fruits,1.2,2069.58,80.473145665,,,,,1.107
France,Ile-de-France,2013,2013-01-01,Fruits,27.61,2717.31,80.473145665,,,,,3.74
India,West Bengal,2006,2006-01-01,Vegetables,25.33,2968.53,80.473145665,,,,,3.132
Russia,Siberian,2015,2015-01-01,Fruits,11.96,511.88,80.473145665,,,,,2.493
France,Nouvelle-Aquitaine,2000,2000-01-01,Cotton,16.74,250.3,80.01089273,117.0,46.0,19.0,6.8409568125,2.511
France,Nouvelle-Aquitaine,2020,2020-01-01,Soybeans,30.9,1788.53,80.473145665,,,,,1.161
Argentina,Pampas,2004,2004-01-01,Cotton,31.37,2513.34,80.01089273,117.0,46.0,19.0,6.8409568125,1.47
France,Nouvelle-Aquitaine,2015,2015-01-01,Barley,31.78,2613.18,80.473145665,,,,,0.873
Australia,Queensland,2018,2018-01-01,Fruits,13.12,1538.19,80.473145665,,,,,2.277
India,Punjab,2005,2005-01-01,Corn,25.39,2861.44,80.473145665,,,,,1.413
Argentina,Pampas,2023,2023-01-01,Wheat,11.9,1816.44,80.473145665,,,,,1.386
USA,Midwest,2000,2000-01-01,Barley,12.48,1195.06,80.473145665,,,,,1.656
China,South,2002,2002-01-01,Vegetables,25.48,2793.52,80.473145665,,,,,3.36
Brazil,North,2005,2005-01-01,Corn,32.21,1707.87,80.473145665,,,,,3.01
Canada,Prairies,2013,2013-01-01,Cotton,-3.27,1564.06,80.01089273,117.0,46.0,19.0,6.8409568125,2.03
Argentina,Northwest,1994,1994-01-01,Corn,-4.94,860.71,80.473145665,,,,,0.5760000000000001
Brazil,Northeast,1994,1994-01-01,Rice,3.44,345.9,82.18935719499999,80.0,47.0,40.0,6.363803588,2.16
Argentina,Pampas,2020,2020-01-01,Cotton,9.45,861.49,80.01089273,117.0,46.0,19.0,6.8409568125,1.39
China,Central,2009,2009-01-01,Vegetables,28.64,2730.05,80.473145665,,,,,3.186
France,Provence-Alpes-Cote d’Azur,2012,2012-01-01,Sugarcane,4.49,252.84,80.473145665,,,,,2.556
Russia,Siberian,2016,2016-01-01,Soybeans,18.14,1858.13,80.473145665,,,,,4.76
Brazil,Northeast,2020,2020-01-01,Vegetables,27.78,708.79,80.473145665,,,,,2.4120000000000004
India,Punjab,1999,1999-01-01,Coffee,-0.79,248.53,57.648082825,103.0,29.0,30.0,6.798626238000001,0.981
Australia,Western Australia,2006,2006-01-01,Fruits,13.84,1956.74,80.473145665,,,,,3.53
Argentina,Pampas,2002,2002-01-01,Wheat,8.36,1804.44,80.473145665,,,,,0.78
France,Provence-Alpes-Cote d’Azur,2004,2004-01-01,Corn,0.41,607.48,80.473145665,,,,,1.287
Argentina,Northwest,2023,2023-01-01,Wheat,27.73,830.58,80.473145665,,,,,1.77
China,North,2023,2023-01-01,Cotton,28.72,601.98,80.01089273,117.0,46.0,19.0,6.8409568125,0.945
USA,Northeast,2016,2016-01-01,Corn,33.59,1069.59,80.473145665,,,,,3.77
Russia,Volga,1998,1998-01-01,Barley,28.83,1120.88,80.473145665,,,,,2.9610000000000003
France,Grand Est,1992,1992-01-01,Vegetables,31.54,1665.58,80.473145665,,,,,0.89
China,Central,2013,2013-01-01,Cotton,4.36,578.41,80.01089273,117.0,46.0,19.0,6.8409568125,1.2
Nigeria,South East,2015,2015-01-01,Corn,-4.84,1676.1,80.473145665,,,,,0.94
Brazil,Southeast,2021,2021-01-01,Wheat,7.84,1468.92,80.473145665,,,,,1.2240000000000002
India,West Bengal,2012,2012-01-01,Cotton,6.7,1213.32,80.01089273,117.0,46.0,19.0,6.8409568125,1.53
Brazil,North,2011,2011-01-01,Coffee,-0.07,1202.98,57.648082825,103.0,29.0,30.0,6.798626238000001,1.134
USA,Midwest,2013,2013-01-01,Fruits,32.72,1940.31,80.473145665,,,,,1.2060000000000002
USA,West,2024,2024-01-01,Barley,-0.66,2376.99,80.473145665,,,,,2.2230000000000003
Russia,Siberian,2003,2003-01-01,Vegetables,-4.63,2895.23,80.473145665,,,,,1.125
USA,Midwest,2005,2005-01-01,Vegetables,17.6,2628.58,80.473145665,,,,,3.75
USA,Northeast,2020,2020-01-01,Barley,-4.56,2907.56,80.473145665,,,,,1.46
Australia,Queensland,1991,1991-01-01,Fruits,25.12,1369.28,80.473145665,,,,,2.58
Russia,Volga,1995,1995-01-01,Soybeans,2.47,2709.14,80.473145665,,,,,2.02
Argentina,Patagonia,2000,2000-01-01,Sugarcane,6.16,2089.1,80.473145665,,,,,1.63
China,East,1994,1994-01-01,Cotton,21.56,578.41,80.01089273,117.0,46.0,19.0,6.8409568125,3.5370000000000004
USA,South,2009,2009-01-01,Corn,-1.5,2447.18,80.473145665,,,,,2.94
Nigeria,South East,2003,2003-01-01,Fruits,-1.13,555.18,80.473145665,,,,,2.286
India,Punjab,1998,1998-01-01,Vegetables,21.91,1399.78,80.473145665,,,,,1.94
Canada,British Columbia,1993,1993-01-01,Barley,18.76,2238.43,80.473145665,,,,,4.53
Nigeria,North Central,2021,2021-01-01,Coffee,14.82,1456.94,57.648082825,103.0,29.0,30.0,6.798626238000001,3.6
Nigeria,North West,1990,1990-01-01,Barley,30.02,1900.22,80.473145665,,,,,3.402
Australia,New South Wales,2011,2011-01-01,Soybeans,2.39,1031.01,80.473145665,,,,,2.29
USA,West,2019,2019-01-01,Sugarcane,24.76,2779.81,80.473145665,,,,,1.37
Nigeria,South East,2022,2022-01-01,Barley,26.52,643.44,80.473145665,,,,,1.269
Australia,Victoria,2022,2022-01-01,Corn,21.23,1546.03,80.473145665,,,,,2.93
Canada,Ontario,2012,2012-01-01,Vegetables,5.3,2337.69,80.473145665,,,,,2.367
Russia,Northwestern,2018,2018-01-01,Cotton,16.31,1763.49,80.01089273,117.0,46.0,19.0,6.8409568125,2.0
China,Central,2005,2005-01-01,Cotton,9.59,366.84,80.01089273,117.0,46.0,19.0,6.8409568125,0.7200000000000001
Argentina,Pampas,1997,1997-01-01,Fruits,34.22,1235.02,80.473145665,,,,,1.66
Canada,British Columbia,1995,1995-01-01,Wheat,28.25,2921.34,80.473145665,,,,,2.655
China,North,2015,2015-01-01,Rice,16.71,1060.34,82.18935719499999,80.0,47.0,40.0,6.363803588,2.3040000000000003
France,Provence-Alpes-Cote d’Azur,2004,2004-01-01,Wheat,30.79,2538.52,80.473145665,,,,,1.584
Canada,Prairies,2019,2019-01-01,Soybeans,-4.91,1794.17,80.473145665,,,,,0.756
USA,West,2016,2016-01-01,Corn,3.88,1951.14,80.473145665,,,,,1.44
Brazil,Northeast,2024,2024-01-01,Barley,27.41,396.84,80.473145665,,,,,3.159
Russia,Volga,2013,2013-01-01,Rice,-2.74,2857.73,82.18935719499999,80.0,47.0,40.0,6.363803588,2.88
Russia,Siberian,2013,2013-01-01,Corn,30.99,2706.02,80.473145665,,,,,3.168
France,Ile-de-France,1991,1991-01-01,Soybeans,-3.21,545.04,80.473145665,,,,,0.57
Brazil,North,2024,2024-01-01,Sugarcane,7.02,2217.62,80.473145665,,,,,1.35
USA,West,1996,1996-01-01,Barley,4.73,2090.38,80.473145665,,,,,1.404
China,Central,2007,2007-01-01,Wheat,33.36,1061.47,80.473145665,,,,,3.231
Canada,Ontario,1995,1995-01-01,Rice,5.02,1201.49,82.18935719499999,80.0,47.0,40.0,6.363803588,2.49
Nigeria,North West,2021,2021-01-01,Fruits,32.32,2513.22,80.473145665,,,,,2.56
India,Maharashtra,2019,2019-01-01,Cotton,9.31,2548.23,80.01089273,117.0,46.0,19.0,6.8409568125,0.936
Russia,Northwestern,1997,1997-01-01,Wheat,28.83,2985.97,80.473145665,,,,,2.51
France,Nouvelle-Aquitaine,2014,2014-01-01,Coffee,7.32,1784.02,57.648082825,103.0,29.0,30.0,6.798626238000001,1.818
Russia,Central,2024,2024-01-01,Fruits,-1.98,1643.83,80.473145665,,,,,0.8190000000000001
USA,South,2021,2021-01-01,Sugarcane,33.44,2680.22,80.473145665,,,,,3.546
Russia,Volga,2011,2011-01-01,Barley,30.41,2731.35,80.473145665,,,,,1.791
France,Provence-Alpes-Cote d’Azur,2015,2015-01-01,Wheat,21.65,960.78,80.473145665,,,,,1.854
Argentina,Pampas,2000,2000-01-01,Sugarcane,-4.37,2888.28,80.473145665,,,,,2.28
France,Grand Est,1995,1995-01-01,Corn,13.58,2673.77,80.473145665,,,,,2.79
Canada,Prairies,1994,1994-01-01,Corn,23.58,2919.77,80.473145665,,,,,2.736
Nigeria,South West,2008,2008-01-01,Barley,-0.23,1638.63,80.473145665,,,,,1.95
USA,South,2009,2009-01-01,Wheat,31.97,795.29,80.473145665,,,,,0.999
USA,Midwest,2015,2015-01-01,Wheat,6.61,960.33,80.473145665,,,,,0.855
Australia,Victoria,1993,1993-01-01,Soybeans,29.77,852.27,80.473145665,,,,,1.278
USA,Northeast,2010,2010-01-01,Cotton,8.18,2594.63,80.01089273,117.0,46.0,19.0,6.8409568125,0.954
France,Grand Est,2020,2020-01-01,Cotton,25.98,791.95,80.01089273,117.0,46.0,19.0,6.8409568125,3.393
Nigeria,South West,1996,1996-01-01,Barley,9.61,2809.2,80.473145665,,,,,0.8370000000000001
Brazil,Northeast,2003,2003-01-01,Wheat,25.54,2524.3,80.473145665,,,,,1.728
Brazil,North,2022,2022-01-01,Fruits,12.88,1304.68,80.473145665,,,,,2.421
India,Maharashtra,2023,2023-01-01,Sugarcane,14.27,2954.33,80.473145665,,,,,1.87
USA,West,2014,2014-01-01,Wheat,25.19,688.64,80.473145665,,,,,3.1410000000000005
Australia,New South Wales,1993,1993-01-01,Rice,3.66,839.24,82.18935719499999,80.0,47.0,40.0,6.363803588,0.82
China,South,2015,2015-01-01,Fruits,23.61,2798.43,80.473145665,,,,,0.747
Brazil,Northeast,1999,1999-01-01,Corn,12.0,2101.23,80.473145665,,,,,2.529
Brazil,South,2015,2015-01-01,Corn,28.34,2711.81,80.473145665,,,,,1.25
Australia,Western Australia,2011,2011-01-01,Barley,26.73,608.88,80.473145665,,,,,2.673
Russia,Northwestern,2001,2001-01-01,Coffee,24.37,1739.83,57.648082825,103.0,29.0,30.0,6.798626238000001,3.73
Argentina,Northwest,2018,2018-01-01,Barley,19.78,1301.98,80.473145665,,,,,4.63
Australia,Queensland,2010,2010-01-01,Fruits,6.91,1976.88,80.473145665,,,,,2.673
France,Grand Est,1998,1998-01-01,Barley,28.2,1178.21,80.473145665,,,,,2.64
France,Grand Est,1999,1999-01-01,Cotton,3.23,258.32,80.01089273,117.0,46.0,19.0,6.8409568125,1.179
India,West Bengal,1997,1997-01-01,Rice,23.86,2539.83,82.18935719499999,80.0,47.0,40.0,6.363803588,1.88
India,Maharashtra,1994,1994-01-01,Corn,34.28,2248.58,80.473145665,,,,,2.99
Brazil,Northeast,1991,1991-01-01,Soybeans,19.29,360.34,80.473145665,,,,,2.9250000000000003
France,Provence-Alpes-Cote d’Azur,2015,2015-01-01,Barley,11.79,2205.28,80.473145665,,,,,1.88
USA,West,2021,2021-01-01,Fruits,6.89,313.23,80.473145665,,,,,2.3760000000000003
China,East,1991,1991-01-01,Sugarcane,8.15,679.8,80.473145665,,,,,2.646
Russia,Northwestern,2000,2000-01-01,Sugarcane,-0.42,344.25,80.473145665,,,,,0.936
Canada,Prairies,1998,1998-01-01,Sugarcane,11.75,2422.6,80.473145665,,,,,4.455
Argentina,Patagonia,1997,1997-01-01,Sugarcane,12.94,1150.63,80.473145665,,,,,2.5
Australia,New South Wales,2018,2018-01-01,Corn,4.32,554.33,80.473145665,,,,,2.556
Argentina,Northeast,2009,2009-01-01,Sugarcane,16.53,849.51,80.473145665,,,,,1.88
Australia,Victoria,2001,2001-01-01,Fruits,32.97,1836.55,80.473145665,,,,,2.68
Australia,New South Wales,2014,2014-01-01,Soybeans,26.56,1870.65,80.473145665,,,,,1.03
USA,South,1998,1998-01-01,Rice,13.93,1880.3,82.18935719499999,80.0,47.0,40.0,6.363803588,2.772
Australia,Western Australia,2003,2003-01-01,Sugarcane,4.34,1768.27,80.473145665,,,,,1.413
Australia,Western Australia,2011,2011-01-01,Vegetables,24.53,1344.7,80.473145665,,,,,3.48
Australia,Victoria,1990,1990-01-01,Rice,24.52,1813.13,82.18935719499999,80.0,47.0,40.0,6.363803588,3.546
Australia,Western Australia,2006,2006-01-01,Sugarcane,-3.77,2639.95,80.473145665,,,,,1.323
Nigeria,North West,2013,2013-01-01,Corn,31.52,1020.75,80.473145665,,,,,2.6
Argentina,Northwest,2019,2019-01-01,Vegetables,10.3,897.58,80.473145665,,,,,2.106
China,North,2004,2004-01-01,Vegetables,14.38,2790.5,80.473145665,,,,,3.042
Argentina,Patagonia,2018,2018-01-01,Coffee,33.02,392.37,57.648082825,103.0,29.0,30.0,6.798626238000001,3.357
USA,Midwest,1993,1993-01-01,Rice,26.44,2175.72,82.18935719499999,80.0,47.0,40.0,6.363803588,1.26
France,Grand Est,2016,2016-01-01,Fruits,31.43,1628.75,80.473145665,,,,,3.51
India,Maharashtra,2017,2017-01-01,Coffee,31.93,532.64,57.648082825,103.0,29.0,30.0,6.798626238000001,1.044
France,Grand Est,2020,2020-01-01,Sugarcane,21.31,1022.1,80.473145665,,,,,1.764
China,East,2013,2013-01-01,Rice,15.28,1835.49,82.18935719499999,80.0,47.0,40.0,6.363803588,3.32
USA,Midwest,2011,2011-01-01,Coffee,-0.56,981.14,57.648082825,103.0,29.0,30.0,6.798626238000001,1.359
USA,Midwest,2006,2006-01-01,Cotton,27.44,854.85,80.01089273,117.0,46.0,19.0,6.8409568125,2.59
India,Maharashtra,1995,1995-01-01,Cotton,-0.4,2788.93,80.01089273,117.0,46.0,19.0,6.8409568125,0.666
France,Grand Est,2015,2015-01-01,Fruits,-0.94,2408.07,80.473145665,,,,,2.493
Argentina,Northwest,2008,2008-01-01,Vegetables,-2.88,2731.04,80.473145665,,,,,1.0080000000000002
Brazil,North,2013,2013-01-01,Sugarcane,27.38,990.13,80.473145665,,,,,2.619
China,East,2002,2002-01-01,Cotton,-2.29,1272.05,80.01089273,117.0,46.0,19.0,6.8409568125,1.63
USA,South,2017,2017-01-01,Coffee,3.71,1681.26,57.648082825,103.0,29.0,30.0,6.798626238000001,1.86
Russia,Volga,2013,2013-01-01,Sugarcane,6.28,656.03,80.473145665,,,,,2.67
China,South,2018,2018-01-01,Wheat,20.06,1202.44,80.473145665,,,,,3.339
India,Punjab,2023,2023-01-01,Soybeans,31.59,1879.14,80.473145665,,,,,0.855
France,Ile-de-France,2017,2017-01-01,Barley,15.18,2354.69,80.473145665,,,,,3.28
Brazil,Southeast,2020,2020-01-01,Wheat,-1.08,2056.02,80.473145665,,,,,2.682
Australia,Queensland,2011,2011-01-01,Rice,26.78,954.01,82.18935719499999,80.0,47.0,40.0,6.363803588,2.727
France,Ile-de-France,1990,1990-01-01,Wheat,24.37,2752.2,80.473145665,,,,,1.45
USA,Midwest,2019,2019-01-01,Coffee,34.2,2481.43,57.648082825,103.0,29.0,30.0,6.798626238000001,2.21
Australia,Victoria,1994,1994-01-01,Wheat,33.53,2412.26,80.473145665,,,,,3.8
Argentina,Northwest,2013,2013-01-01,Fruits,7.9,2561.32,80.473145665,,,,,1.332
India,Tamil Nadu,2005,2005-01-01,Rice,-2.77,285.81,82.18935719499999,80.0,47.0,40.0,6.363803588,2.592
India,Punjab,2019,2019-01-01,Cotton,27.86,2996.7,80.01089273,117.0,46.0,19.0,6.8409568125,2.75
France,Provence-Alpes-Cote d’Azur,2017,2017-01-01,Barley,12.84,1039.85,80.473145665,,,,,2.322
Australia,New South Wales,2024,2024-01-01,Corn,16.21,2428.05,80.473145665,,,,,2.4120000000000004
Nigeria,South East,1996,1996-01-01,Barley,-0.78,918.26,80.473145665,,,,,0.5670000000000001
India,Maharashtra,1990,1990-01-01,Cotton,8.34,1431.33,80.01089273,117.0,46.0,19.0,6.8409568125,1.359
USA,South,2003,2003-01-01,Soybeans,24.3,211.95,80.473145665,,,,,2.358
Nigeria,South East,1994,1994-01-01,Coffee,33.41,1142.65,57.648082825,103.0,29.0,30.0,6.798626238000001,0.909
France,Ile-de-France,2005,2005-01-01,Soybeans,30.89,2411.6,80.473145665,,,,,2.25
India,Tamil Nadu,2003,2003-01-01,Corn,19.87,1335.61,80.473145665,,,,,2.286
Brazil,Southeast,2021,2021-01-01,Fruits,4.35,1775.26,80.473145665,,,,,0.78
Canada,Ontario,2005,2005-01-01,Barley,-3.29,2254.66,80.473145665,,,,,0.981
Australia,New South Wales,2004,2004-01-01,Rice,6.92,2530.33,82.18935719499999,80.0,47.0,40.0,6.363803588,1.593
Argentina,Northeast,2022,2022-01-01,Corn,16.4,1145.54,80.473145665,,,,,3.06
USA,Northeast,2003,2003-01-01,Sugarcane,-3.79,426.87,80.473145665,,,,,0.675
China,South,2012,2012-01-01,Corn,12.69,2985.74,80.473145665,,,,,3.25
Nigeria,North Central,2012,2012-01-01,Sugarcane,0.76,716.86,80.473145665,,,,,0.62
France,Grand Est,2016,2016-01-01,Coffee,33.19,675.43,57.648082825,103.0,29.0,30.0,6.798626238000001,1.04
Canada,Prairies,2004,2004-01-01,Sugarcane,20.5,696.66,80.473145665,,,,,3.249
India,Punjab,2004,2004-01-01,Barley,27.62,1698.53,80.473145665,,,,,3.393
Nigeria,South East,2000,2000-01-01,Soybeans,31.53,602.05,80.473145665,,,,,2.34
Brazil,South,2000,2000-01-01,Sugarcane,16.28,1872.61,80.473145665,,,,,2.67
Russia,Central,2004,2004-01-01,Cotton,9.82,1537.83,80.01089273,117.0,46.0,19.0,6.8409568125,1.944
USA,Northeast,2015,2015-01-01,Fruits,26.86,1781.35,80.473145665,,,,,1.83
Australia,Queensland,2013,2013-01-01,Sugarcane,7.99,2676.26,80.473145665,,,,,1.872
Brazil,Northeast,2014,2014-01-01,Wheat,-4.94,2072.54,80.473145665,,,,,1.09
Russia,Northwestern,1993,1993-01-01,Corn,32.39,2967.46,80.473145665,,,,,0.963
Argentina,Northwest,2009,2009-01-01,Corn,21.62,1391.54,80.473145665,,,,,1.557
China,Central,2019,2019-01-01,Barley,19.87,2394.34,80.473145665,,,,,3.73
Canada,Prairies,2018,2018-01-01,Coffee,13.68,1168.3,57.648082825,103.0,29.0,30.0,6.798626238000001,1.449
Canada,Quebec,2017,2017-01-01,Coffee,-4.47,1569.99,57.648082825,103.0,29.0,30.0,6.798626238000001,0.85
China,South,2005,2005-01-01,Corn,14.82,1800.76,80.473145665,,,,,4.4
India,West Bengal,2016,2016-01-01,Cotton,19.28,1673.75,80.01089273,117.0,46.0,19.0,6.8409568125,3.375
Argentina,Northeast,2013,2013-01-01,Coffee,34.33,631.26,57.648082825,103.0,29.0,30.0,6.798626238000001,3.006
